Venue Id,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Distance,Venue Category,Unnamed: 0_y,Venue Url,Venue Twitter,Venue Instagram,Venue Formatted Phone,Venue Rating,Venue Description,Venue Created,Venue Tips Count,Venue Likes Count
4fc77c66e4b06af1d0f968e4,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,Yoga Academy,41.0443672468324,29.00900437590007,429,Yoga Studio,118,,,,+90 212 236 41 76,0.0,,1338473574,0,3
4fc9b8c9e4b0f9aeca841504,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,SWEAT Fitness Center,41.04254040858915,29.002490833427714,232,Gym,119,,,,+90 212 381 21 21,0.0,,1338620105,0,1
4fcd42e8e4b0b705e87c3786,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,Yogaevi,41.043579,29.007983000000003,307,Yoga Studio,120,http://fbf.bz/b/3uM,,,+90 212 327 87 14,0.0,,1338852072,0,0
4fcdfa55e4b0c300d50367ba,CiÌ‡hannuma mah,41.047211100000006,29.007438699999998,Champion Sport Center,41.047503000000006,29.007795,44,Gym,121,http://fbf.bz/b/6Ac,,,+90 212 327 53 13,0.0,,1338899029,0,0
4fce2562e4b0155a2eabb5ec,Levazim mah,41.06331369999999,29.018351199999998,Korukent Rekreasyon Merkezi,41.05989,29.02165,471,Gym,122,http://fbf.bz/b/7r1,,,+90 212 274 06 68,0.0,,1338910050,0,0
4fd04bf9e4b00dbf7d8d8276,Ulus mah,41.0632296,29.027080600000005,Tai chi Salon2 United Clubs,41.058863751939704,29.024435116925503,534,Yoga Studio,123,,,,,0.0,,1339051001,1,0
4fd08cb1e4b0da17b0341523,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,Avatar Gym,41.055879242455,29.00305859890007,64,Gym,124,,,,,0.0,,1339067569,0,1
4fd39809e4b0a8f57126ea38,Akat mah,41.085614299999996,29.0256257,ersin's gym,41.086463928222656,29.02676010131836,134,Gym,125,,,,,0.0,,1339267081,1,0
4fd4e627e4b0a071e1d8148e,Levazim mah,41.06331369999999,29.018351199999998,Selenium Havuz,41.06595502093603,29.01949068020779,309,Gym Pool,126,,,,,0.0,,1339352615,0,0
4fd8489be4b02579a17d33e4,EtiÌ‡ler mah,41.0870419,29.037264299999997,Pilates Etiler,41.084028123298616,29.03373325729612,447,Gym,127,,,,+90 212 352 70 46,0.0,,1339574427,2,1
4fdc22d3e4b090d3f585e5bf,Levent mah,41.0818288,29.018351199999998,Cengiz Han ÃœÃ§gÃ¼n Pilates Studio,41.08294582532909,29.013922258500784,391,Gym / Fitness Center,128,,,,,7.9,,1339826899,3,9
4fdee8cce4b044e8235978ed,ViÌ‡snezade mah,41.0415031,28.9987081,Sport House Fight Club,41.04417860181871,29.0010527795587,357,Martial Arts Dojo,129,,,,,0.0,,1340008652,0,4
4fe34efde4b0fcbc9309fe10,Ortakoy mah,41.053970299999996,29.027080600000005,UnÄ±ted cÄ±mps spor salonu,41.0579420598637,29.023429192709393,537,Gym,130,,,,,0.0,,1340296957,0,0
4fe3b235e4b043458f13e2b6,Balmumcu mah,41.059104600000005,29.014713699999998,SaklÄ±kent Fitness,41.0614712203339,29.015250840971703,267,Gym,131,,,,,0.0,,1340322357,0,0
4fea530ad5fb2dc8becacdae,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,WellGym Spor Merkezi,41.043763306496345,29.007594582441982,296,Gym,132,,wellgymistanbul,,+90 212 227 00 66,0.0,,1340756746,0,3
4feff5ace4b0ccc775a19318,ViÌ‡snezade mah,41.0415031,28.9987081,Pilates FNB,41.042873,29.000612,220,Gym,133,http://www.pilatesfnb.com,pilatesfnb,,,8.4,,1341126060,7,12
4ff7eb06e4b042cc2a9f7b77,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,selenium sky fitness,41.05416790890077,29.00103889425294,290,Gym,134,,,,,0.0,,1341647622,1,5
50018ef7e4b05e79b09c2a56,ViÌ‡snezade mah,41.0415031,28.9987081,G-Mall Macka Mac Group,41.043768084126675,28.992456669012185,582,Gym Pool,135,,,,,7.7,,1342279415,2,21
50055a0ee4b0f953a324a953,MuradiÌ‡ye mah,41.04845039999999,28.9987081,Fitflex,41.04720291062301,28.99625538014979,248,Gym,136,,,,,0.0,,1342528014,0,1
500a96fbe4b02a36e9dd8c64,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,GÃ¼ner Spor KulÃ¼bÃ¼,41.04402670010511,29.00486290375661,241,Martial Arts Dojo,137,,,,,7.6,,1342871291,5,10
502aa0b9e4b0cb56a8b7b059,TurkaliÌ‡ mah,41.0476515,29.00161829999999,Sporthall,41.0462406745182,29.001139528907924,162,Gym,138,,,,,0.0,,1344970937,0,0
50360252e4b0e3f1e5cd72cd,Yildiz mah,41.047149499999996,29.013986300000003,Gym,41.04234332156413,29.011403057147003,577,Gym,139,,,,,0.0,,1345716818,0,1
5037c343e4b0f46ba0c8a27a,ViÌ‡snezade mah,41.0415031,28.9987081,MAC G-mall havuz,41.04372862517724,28.99233733587197,589,Gym Pool,140,,,,,7.8,,1345831747,3,23
5049a55ae4b0e1f266630d8e,Levent mah,41.0818288,29.018351199999998,By Fitness,41.084123999999996,29.019104,263,Climbing Gym,141,,,,,0.0,,1347003738,0,0
504a3204e4b00c0107c4ac40,MuradiÌ‡ye mah,41.04845039999999,28.9987081,Pilates & Pilates Istanbul,41.0482836374397,28.993152048173677,466,Gym,142,http://www.papistanbul.com,papistanbul,,+90 212 231 58 87,9.2,,1347039748,4,35
504e0fcfe4b050eb2b45594e,Gayrettepe mah,41.064196200000005,29.006711100000004,Kuveytturk Fitness Club,41.068686940795644,29.006721551607672,499,Gym,143,,,,,0.0,,1347293135,0,2
5052ec4ee4b0244ddd41735d,EtiÌ‡ler mah,41.0870419,29.037264299999997,Outlook Pilates,41.08980311817332,29.033959812408884,413,Gym / Fitness Center,144,,,,,0.0,,1347611726,2,3
505a5c8fe4b0279819a840bf,Yildiz mah,41.047149499999996,29.013986300000003,MG Fit in Fitness,41.0479,29.015428999999997,147,Gym,145,http://fbf.bz/b/fNL,,,+90 533 560 10 31,0.0,,1348099215,0,0
505ee6c1e4b0afdc79a558ab,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,KoÃ§ Universty GYM,41.054918926674816,28.99794926573524,499,Gym,146,,,,,0.0,,1348396737,0,0
5065a2a4e4b06062647e78cf,Bebek mah,41.077743700000006,29.041628600000003,Circle Pilates Studio,41.076465786973216,29.04263442873568,165,Gym,147,,,,,8.5,,1348838052,6,18
5069b20ee4b029886611e4c6,MuradiÌ‡ye mah,41.04845039999999,28.9987081,'studiODA',41.048074,28.997794,87,Gym,148,,,,,0.0,,1349104142,0,0
506c0b4ce4b09eff15bd863d,TurkaliÌ‡ mah,41.0476515,29.00161829999999,Nuvola spor salonu,41.045439,29.003346999999998,285,Gym,149,,,,,0.0,,1349258060,0,0
507459b7fe7097adb9e0c1cf,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,Ã‡ilek Spor - Bayanlara Ã–zel Spor Merkezi,41.052655496687656,29.00606033197589,391,Gym,150,,cilekspor,,+90 212 236 31 80,0.0,,1349802423,3,3
507584a7e4b09eeb0428604a,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,Nt sports organÄ±zasyon,41.056060256496956,28.998688203273417,430,Gym,151,,,,,0.0,,1349878951,0,0
5077e28be4b0df11c87f0823,Kultur mah,41.073201899999994,29.0329,namik ekin gym,41.071791425876754,29.028197328683,424,Gym,152,,,,,0.0,,1350034059,0,2
507d9626e4b0ff7c67d968a0,TurkaliÌ‡ mah,41.0476515,29.00161829999999,Ã‡eliktÃ¼rk Spor Merkezi,41.0496976240381,29.002007694298893,230,Gym,153,,,,,0.0,,1350407718,0,0
50803e98e4b093287aa41207,Kultur mah,41.073201899999994,29.0329,Altindal Spor Merkezi,41.07196831567149,29.02805289106234,429,Gym / Fitness Center,154,,,,,0.0,,1350581912,1,3
508bd76de4b0988211a05c68,Kultur mah,41.073201899999994,29.0329,Private Training Studio,41.07553084462071,29.03477040934782,303,Gym / Fitness Center,155,,,,,9.0,,1351341933,14,50
50980060e4b0272e115cb81e,Gayrettepe mah,41.064196200000005,29.006711100000004,Turk Telekom Gymnasium,41.06636819653531,29.005724984523138,255,Gym,156,,,,,0.0,,1352138848,0,0
50994a80e4b062b9e4472a0a,Ulus mah,41.0632296,29.027080600000005,United Clup Zumba,41.06209893984892,29.023417826296388,332,Gym / Fitness Center,157,,,,,0.0,,1352223360,0,0
50acb6d9e4b0f9c3315f3fd5,Kurucesme mah,41.0616299,29.0329,ecentric body works,41.06034463640545,29.036596616324378,341,Gym,158,,,,,0.0,,1353496281,0,0
50ae3f6ce4b00b39bbfb52fe,TurkaliÌ‡ mah,41.0476515,29.00161829999999,Sporex Gym,41.0458093116675,29.00121761645486,207,Gym,159,,,,,0.0,,1353596780,0,0
50b8ba7be4b0073faa8efd2b,MuradiÌ‡ye mah,41.04845039999999,28.9987081,Urban Health Pilates,41.05034518943177,28.99378153031601,464,Gym,160,,urbanhealthpila,,+90 212 224 28 72,9.2,,1354283643,19,68
50cc76dce4b0b0b97c7affd7,Gayrettepe mah,41.064196200000005,29.006711100000004,BJK Akatlar Spor Salonu,41.067232116721115,29.007299406051768,341,Gym / Fitness Center,161,,,,,7.0,,1355577052,2,7
50cc7f39e4b06fef2129961c,Kultur mah,41.073201899999994,29.0329,Solo Pilates Studio,41.075966084544675,29.033293622785486,309,Gym,162,http://solopilatesstudio.com,,,+90 530 068 97 37,8.4,,1355579193,2,13
50d1a55fe4b0ef9beb063a77,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,"Pilates Studio Form, Ulus Etiler",41.07559195768989,29.02441328361512,500,Gym / Fitness Center,163,,,,+90 212 322 46 11,0.0,,1355916639,1,5
50d2e821e4b057df6643df2f,Levent mah,41.0818288,29.018351199999998,IBM Gym,41.08064564194295,29.01176428432512,568,Gym / Fitness Center,164,,,,,0.0,,1355999265,0,1
50db3a37e4b004dcfa6375ab,Gayrettepe mah,41.064196200000005,29.006711100000004,Selenium Panorama Gym And Sauna,41.06197305466088,29.009442184902497,337,Gym,165,,,,,0.0,,1356544567,0,1
50dd8156e4b0974a153efc69,Levent mah,41.0818288,29.018351199999998,GÃ¼rsel Spor,41.08418752428975,29.01947931350309,279,Gym,166,,,,,0.0,,1356693846,0,0
50ddca30e4b0e421da8b5fcd,MuradiÌ‡ye mah,41.04845039999999,28.9987081,IÅŸÄ±k okullarÄ± Aikido Dojo,41.04997744588759,28.993941888863482,434,Martial Arts Dojo,167,,,,+90 532 572 23 23,0.0,,1356712496,1,0
50dec826e4b05f3e832143a2,Konaklar mah,41.0934402,29.013986300000003,Mac EntertaÄ±ment Sports,41.09266862500489,29.019860097652515,500,Gym,168,,,,,0.0,,1356777510,0,1
50ded9a9e4b0eb1fdec75bb9,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,Spora Club Kangoo Jump,41.0688,29.0183532,411,Gym,169,,,,,0.0,,1356781993,0,0
50eadb3fe4b06ad5a4a4c691,Arnavutkoy mah,41.0684875,29.041628600000003,benefit spor center,41.069843672821705,29.040761992073836,167,Gym,170,,,,,0.0,,1357568831,1,1
50f9a397e4b03963582e7848,TurkaliÌ‡ mah,41.0476515,29.00161829999999,Lifepoint Beden ve Bilinc Gelisim Merkezi,41.04804015885906,28.99595980088989,477,Yoga Studio,171,,,,,0.0,,1358537623,0,0
50fecb06e4b0c9cf9f939c2c,MuradiÌ‡ye mah,41.04845039999999,28.9987081,work out,41.051972,28.998479,392,Gym,172,,,,,0.0,,1358875398,0,0
5104027be4b06b57c6362139,Balmumcu mah,41.059104600000005,29.014713699999998,Renaissance R Fitness& Spa,41.05926630032458,29.010367944939325,365,Gym / Fitness Center,173,,,,+90 212 340 70 61,8.5,,1359217275,11,100
5106a10de4b0d770d7e3a165,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,Gym Surprise,41.0696157048414,29.017092286870398,424,Gym,174,,,,,0.0,,1359388941,0,0
511158d5e4b05285fa7c5c75,Levent mah,41.0818288,29.018351199999998,Do's Sport Center,41.080196,29.018113,182,Gym / Fitness Center,175,,,,,0.0,,1360091349,0,0
5113f48ce4b0ed2ee11b1c3b,Akat mah,41.085614299999996,29.0256257,ÅžiÅŸli Terakki Fitness,41.08190989262285,29.024023147564026,433,Gym,176,,,,+90 212 351 00 60,7.3,,1360262284,1,14
511514b7e4b0e037747f1068,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,Pilates E,41.05559915119804,28.996892010474927,580,Yoga Studio,177,,,,,0.0,,1360336055,0,0
511b8f3ee4b0dd11cf7d8297,MeciÌ‡diÌ‡ye mah,41.050939299999996,29.021261,Namik Ekin GYM,41.05101276329887,29.022565342921173,109,Gym,178,,,,,0.0,,1360760638,0,0
511cf78c8aca7e5c55dafb43,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,NEOFÄ°T Personal Training Studio,41.07033014772309,29.026757866718693,488,Gym,179,,,,+90 212 280 33 03,8.6,,1360852876,6,25
511d01678aca7e5c55eebb94,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,NeoFit,41.0700338051079,29.02639389038086,472,Gym / Fitness Center,180,,,,+90 212 280 33 03,0.0,,1360855399,1,1
511d23d6e4b01fa8be7c0cf7,TurkaliÌ‡ mah,41.0476515,29.00161829999999,tesvikiye life point,41.04805186877749,28.99852904779565,263,Gym,181,,,,,0.0,,1360864214,0,0
51220cc8e4b0ed97f8224686,Gayrettepe mah,41.064196200000005,29.006711100000004,TT Fitness Center,41.06463335611078,29.007987144693235,117,Gym,182,,,,,0.0,,1361185992,1,2
5123837fe4b0b01f1dcb3d5f,EtiÌ‡ler mah,41.0870419,29.037264299999997,Le Meridien Spa and Gym,41.08895342186953,29.034477040357174,316,Gym / Fitness Center,183,,,,,7.6,,1361281919,4,26
51290defe4b0edd35464c3ea,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,Kartalistan,41.04409742748156,29.002331681882247,340,Gym,184,,,,,0.0,,1361645039,0,0
512b7253e4b0e22f0cf5d103,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,Gym,41.05615,29.002571000000003,113,Gym / Fitness Center,185,,,,,0.0,,1361801811,0,0
512c3ff5e4b0ab9563a7277e,TurkaliÌ‡ mah,41.0476515,29.00161829999999,GYM.,41.045312048191455,29.000279749000594,283,Gym / Fitness Center,186,,,,,0.0,,1361854453,0,3
51322df8e4b0bef1867a6bc2,MeciÌ‡diÌ‡ye mah,41.050939299999996,29.021261,FÄ±tness Radisson,41.04753783821064,29.02451468127129,466,Gym,187,,,,,0.0,,1362243064,0,0
513f157ae4b0bb7781ee84c9,Akat mah,41.085614299999996,29.0256257,ÅžiÅŸli Terakki YÃ¼zme Havuzu,41.081889207530715,29.02384246343683,440,Gym Pool,188,http://terakki.org.tr,,,+90 212 351 00 60,0.0,,1363088762,0,1
5141881ce4b018ed8441fb7b,MuradiÌ‡ye mah,41.04845039999999,28.9987081,On 4 On 2 Fitness,41.05197995067629,28.997687794679894,402,Gym,189,,,,,0.0,,1363249180,0,1
5151d427e4b0af5eebaaa3ec,Balmumcu mah,41.059104600000005,29.014713699999998,Renaissance Istanbul Bosphorus Fitness & Spa,41.06031976166975,29.010368629109486,388,Gym / Fitness Center,190,,,,,6.3,,1364317223,7,17
515421b6e4b006679d23754c,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,W Sweat,41.042359999999995,29.002721,208,Gym,191,,,,,0.0,,1364468150,0,0
515468d3e4b0c4ec8b923eaf,EtiÌ‡ler mah,41.0870419,29.037264299999997,pilates based mat with ayÅŸe hoca the best,41.088132,29.033562,333,Gym / Fitness Center,192,,,,,0.0,,1364486355,0,1
515a6bb8e4b09611230885bb,Yildiz mah,41.047149499999996,29.013986300000003,Ã‡iragan Palace Gym,41.04436501676573,29.01655804249443,377,Gym / Fitness Center,193,,,,,0.0,,1364880312,1,0
5162cf02e4b069b26abe0b80,Gayrettepe mah,41.064196200000005,29.006711100000004,Renaissance Bosphorus Hotel Fitness&Spa,41.0627282595924,29.011675872172432,447,Gym,194,,,,,0.0,,1365430018,2,5
51680bd5e4b0d5c0d6803dff,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,Nala Yoga,41.07394799146436,29.01773065549018,382,Yoga Studio,195,,,,,0.0,,1365773269,0,4
51692cc9e4b00b2b2cf1f9fb,Levent mah,41.0818288,29.018351199999998,Ä°brahim GÃ¼rbÃ¼z Pilates,41.08398808999976,29.019253927342742,252,Gym,196,,,,,7.2,,1365847241,2,8
516931b3e4b0640a3e06e773,Kultur mah,41.073201899999994,29.0329,Maya Residences Pilates Studio,41.0768302134407,29.03210720320445,409,Gym,197,,,,,0.0,,1365848499,0,0
51696edfe4b0653e8e0c4332,Kurucesme mah,41.0616299,29.0329,Savoy Neofit spor salonu,41.058962020267565,29.029607976424657,405,Gym,198,,neofitpts,,+90 530 238 75 92,0.0,,1365864159,1,4
51701560e4b068bd5f3ac0c8,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,GÃ¼nerspor Kulubu,41.043845932777046,29.005031551877902,220,Martial Arts Dojo,199,,,,,0.0,,1366300000,1,1
5172f0d9e4b0936903a28681,NiÌ‡sbetiÌ‡ye mah,41.0717724,29.021261,DoÄŸakent Spor Salonu,41.067505990947474,29.02366788718801,516,Gym / Fitness Center,200,,,,,0.0,,1366487257,0,0
517525cee4b09fc9488b2f43,Kurucesme mah,41.0616299,29.0329,Studio E,41.06060733839439,29.03705123310147,366,Gym / Fitness Center,201,,,,,0.0,,1366631886,0,0
5176b4ade4b00ec770ebeea6,TurkaliÌ‡ mah,41.0476515,29.00161829999999,AvÅŸar Fitness Center,41.04450938041925,29.00196790630302,351,Gym,202,,,,,0.0,,1366733997,0,0
517953ce498e1f75c1951d65,MuradiÌ‡ye mah,41.04845039999999,28.9987081,ZEROPOINTSPORT,41.05178763231672,28.996154288335838,428,Gym,203,,cvdtdnmz,,+90 507 692 21 32,8.6,,1366905806,10,30
51795516e4b0b4b4794d4dba,Ortakoy mah,41.053970299999996,29.027080600000005,beÅŸiktaÅŸ karate spor kulÃ¼bÃ¼,41.05662536621094,29.02273750305176,469,Martial Arts Dojo,204,,,,,0.0,,1366906134,2,2
517ace1de4b0713f172be8a6,Ulus mah,41.0632296,29.027080600000005,Nevra's Private Sport Center,41.066676398119135,29.02453173076859,439,Gym,205,,,,,0.0,,1367002653,0,0
517e4f02e4b04f1b74f611a0,CiÌ‡hannuma mah,41.047211100000006,29.007438699999998,Nafiz BaÅŸaran Boks Okulu,41.045385681558756,29.00721983278727,204,Martial Arts Dojo,206,,,,,0.0,,1367232258,0,0
5182622e498e24380cef787c,EtiÌ‡ler mah,41.0870419,29.037264299999997,Superslow Zone - Etiler,41.083693185044076,29.03304805783041,513,Gym / Fitness Center,207,,superslowzonetr,,+90 212 282 86 85,8.4,,1367499310,10,30
51829476498e24380f2e2786,Ulus mah,41.0632296,29.027080600000005,platin pilates,41.06207917447271,29.02966922629008,252,Gym,208,,,,,0.0,,1367512182,0,0
5188a173498e65952c90d36e,Yildiz mah,41.047149499999996,29.013986300000003,Ã‡irgan Palace Fitness Centre,41.044222,29.017226,424,Gym,209,,,,,0.0,,1367908723,0,1
518a720e498e8928a2443553,MeciÌ‡diÌ‡ye mah,41.050939299999996,29.021261,One & OrtakÃ¶y Residence Training Room,41.05363966315998,29.021013770122558,301,Gym Pool,210,,,,,6.9,,1368027662,0,8
5194f376498edb3599e8a601,Ortakoy mah,41.053970299999996,29.027080600000005,Bodai Shin Kenpo Karate dojo,41.058415144630324,29.023349627800666,585,Martial Arts Dojo,211,,,,+90 212 288 79 88,0.0,,1368716150,0,1
5198b846498e459560bb46c1,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,BeÅŸiktaÅŸ Gym Works,41.04470213672555,29.00344527835906,345,Gym / Fitness Center,212,,,,,5.7,,1368963142,1,5
519cca52498e1a978fff9c06,MeciÌ‡diÌ‡ye mah,41.050939299999996,29.021261,Escape Health Club Fitness,41.047600511087225,29.024648021145033,467,Gym,213,,,,,0.0,,1369229906,0,3
51a6e96c498edbcd731ea581,Kultur mah,41.073201899999994,29.0329,N-Fit Training Center,41.0712982944034,29.030125622006693,314,Gym / Fitness Center,214,,,,,0.0,,1369893228,0,3
51c088c5498e9608db7e7d75,Yildiz mah,41.047149499999996,29.013986300000003,Cihangir Sports Center Studio 2 - Crunch,41.044571887750756,29.01252841600522,311,Gym,215,,,,,0.0,,1371572421,0,0
51cd60d6498eb94de1ff418f,EtiÌ‡ler mah,41.0870419,29.037264299999997,Ä°nternational Lab's,41.08763105329182,29.037085329305352,67,Yoga Studio,216,,,,,0.0,,1372414166,0,0
51dadf47498ef6df3cbf320a,Akat mah,41.085614299999996,29.0256257,Athletics,41.08580119844425,29.026032079110266,39,Gym / Fitness Center,217,,,,,0.0,,1373298503,0,1
51de8d39498e7993b16cfb40,Akat mah,41.085614299999996,29.0256257,Athletic's,41.085794505301976,29.026145741265417,48,Gym / Fitness Center,218,,,,,0.0,,1373539641,0,0
51e50596498eb4224a284771,Kurucesme mah,41.0616299,29.0329,Kurucesme Santiye,41.05945878408672,29.03530095110663,314,Gym / Fitness Center,219,,,,,0.0,,1373963670,0,0
520baa1711d2aa319be8a9c2,MuradiÌ‡ye mah,41.04845039999999,28.9987081,Amerikan Hastanesi Spor Salonu,41.052673354601495,28.995611663768358,537,Gym / Fitness Center,220,,,,,7.5,,1376496151,1,13
521b932111d2fceeecfe55db,Levent mah,41.0818288,29.018351199999998,Fitintime,41.07929646348374,29.013723313152084,479,Gym / Fitness Center,221,http://www.fitintime.com.tr,fitintime,,+90 262 324 24 45,0.0,,1377538849,1,4
5221b1c411d2e7bc4ae66ec2,Akat mah,41.085614299999996,29.0256257,Studio Gaye,41.08931040207988,29.02230959698506,496,Gym,222,http://studiogaye.com,studiogaye,,+90 212 351 32 08,0.0,,1377939908,0,0
522ae32411d2e5c367338ee5,Levazim mah,41.06331369999999,29.018351199999998,Balmumcu Orduevi Spor Salonu,41.06295281229885,29.014489248868657,326,Gym,223,,,,,0.0,,1378542372,0,1
5230240911d27365df7b0ac7,CiÌ‡hannuma mah,41.047211100000006,29.007438699999998,Studiomajere Pilates,41.046390033306814,29.00123466853749,528,Yoga Studio,224,,,,,0.0,,1378886665,0,1
5235e80111d2bfb623a2eeb7,EtiÌ‡ler mah,41.0870419,29.037264299999997,Bodyline - Art,41.08788228638725,29.035490491217736,175,Gym,225,,,,+90 212 263 23 00,7.6,,1379264513,1,9
5237f28711d29faa8b127dd5,Akat mah,41.085614299999996,29.0256257,StÃ¼dyo 3,41.087025,29.030656,450,Gym / Fitness Center,226,,,,,0.0,,1379398279,0,0
523dd0d711d20523cc923a0b,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,Jazz Gym,41.055323755394454,28.9985063112854,446,Gym,227,,,,,0.0,,1379782871,0,1
52498bbf498eda4a0ebcb0cd,CiÌ‡hannuma mah,41.047211100000006,29.007438699999998,TeÅŸvikiye Spor KulubÃ¼,41.047358,29.006613,71,Gym,228,,,,,0.0,,1380551615,0,0
524c1be0498e0ba581dd3f30,Balmumcu mah,41.059104600000005,29.014713699999998,B-fit Balmumcu,41.054972868583015,29.017257106568685,507,Gym,229,,,,+90 212 212 46 00,0.0,,1380719584,0,1
525353e793cdbe93df150916,DiÌ‡kiÌ‡liÌ‡tas mah,41.0557351,29.003801,CrossFit Coach Studio,41.059467895956686,29.007274812393995,507,Gym / Fitness Center,230,http://www.crossfitcoach.org,cfcoach_murat,,+90 532 473 62 83,0.0,Functional Fitness Studio,1381192679,1,6
5257fae011d27f1ad212bbda,Levent mah,41.0818288,29.018351199999998,Fit Ä°n Time,41.079488592273826,29.014012219608016,447,Gym,231,http://www.fitintime.com,,,+90 212 280 11 44,7.0,,1381497568,1,7
52663d7a11d2f992c192ea3b,Kurucesme mah,41.0616299,29.0329,NuYu Gym,41.059484160250285,29.035374831681928,316,Gym,232,,,,,8.0,,1382432122,7,21
526d1b25498e3511145e5374,Gayrettepe mah,41.064196200000005,29.006711100000004,Flexy Pilates & Yoga,41.06535843355244,29.009614483060588,275,Yoga Studio,233,,,,,8.7,,1382882085,3,17
5279606811d2f277d1bb7b4a,Kurucesme mah,41.0616299,29.0329,KuruÃ§eÅŸme Muscle,41.06268514564531,29.036261335586694,305,Gym,234,,,,,0.0,,1383686248,0,1
5282706e498e7c1a6017704b,Balmumcu mah,41.059104600000005,29.014713699999998,YÄ±ldÄ±z Deniz Subay LojmanlarÄ± Fitness Salonu,41.056008793493525,29.01036500930786,502,Gym,235,,sadikerdem,,,0.0,,1384280174,0,0
528b2ff811d25de53d85f877,ViÌ‡snezade mah,41.0415031,28.9987081,Swissotel gym,41.04294690458238,28.99778593510957,178,Gym / Fitness Center,236,,,,,0.0,,1384853496,0,1
528b5a1c11d280cd4e95abb2,SiÌ‡nanpasa mah,41.0418657,29.005111600000003,SekYek FitnÄ±s salon,41.047358891579606,29.002922815364165,638,Gym / Fitness Center,237,,,,,0.0,,1384864284,0,3
5290bdb5498ec7be1abf7e10,ViÌ‡snezade mah,41.0415031,28.9987081,Studio-in,41.044900399239886,29.00020289268829,398,Gym,238,,,,,7.3,,1385217461,0,7
52948a1611d2fcb09f2ecbf5,Levent mah,41.0818288,29.018351199999998,TSYD FÄ°TNESS,41.08106693881784,29.020582294027754,205,Gym,239,,,,,0.0,,1385466390,0,2
5295eb2411d2458da94e1a4c,EtiÌ‡ler mah,41.0870419,29.037264299999997,Oxygen Fitness Etiler,41.08599940006514,29.04323168110351,513,Gym / Fitness Center,240,,,,,8.6,,1385556772,2,40
5295fef111d224489e28d1d5,EtiÌ‡ler mah,41.0870419,29.037264299999997,Oxygen Fitness Etiler,41.087536114545394,29.043279347027504,507,Gym,241,,,,,0.0,,1385561841,0,1
